,SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
829,417125,5715518,Closed,currency 1,-658,0,-293.0,-355.0,0.0,0,75010.5,0.0,0.0,0.0,Consumer credit,-355,
830,417125,5715519,Closed,currency 1,-359,0,-85.0,-328.0,0.0,0,73741.5,0.0,0.0,0.0,Consumer credit,-327,
831,448798,5715521,Active,currency 1,-319,0,777.0,,0.0,0,1125000.0,,,0.0,Consumer credit,-14,43668.0
832,311464,5715522,Closed,currency 1,-1863,0,-1743.0,-1800.0,,0,27187.2,0.0,,0.0,Consumer credit,-719,15321.87
833,311464,5715523,Active,currency 1,-566,0,844.0,,,0,135000.0,0.0,0.0,0.0,Credit card,-14,10491.885
834,311464,5715524,Active,currency 1,-350,0,15.0,,,0,125901.0,11151.0,0.0,0.0,Consumer credit,-12,27000.0
835,311464,5715525,Closed,currency 1,-2093,0,-2006.0,-1029.0,,0,27000.0,,,0.0,Consumer credit,-1026,10491.885
836,311464,5715527,Closed,currency 1,-1352,0,,-1209.0,0.0,0,0.0,0.0,0.0,0.0,Credit card,-410,10491.885
837,311464,5715528,Active,currency 1,-106,0,,,0.0,0,153218.655,129123.0,24092.595,0.0,Credit card,-22,10491.885
838,400434,5715529,Closed,currency 1,-1910,0,-1637.0,-1666.0,0.0,0,76455.0,0.0,0.0,0.0,Consumer credit,-1662,
839,400434,5715530,Closed,currency 1,-697,0,764.0,-377.0,0.0,0,1342196.91,0.0,0.0,0.0,Consumer credit,-372,
840,400434,5715531,Closed,currency 1,-377,0,1082.0,-312.0,0.0,0,1612440.315,0.0,0.0,0.0,Consumer credit,-310,
841,327826,5715532,Active,currency 1,-78,0,287.0,,,0,21847.5,18490.5,0.0,0.0,Consumer credit,-5,
842,327826,5715533,Closed,currency 1,-1158,0,-792.0,-792.0,0.0,0,86850.0,0.0,0.0,0.0,Consumer credit,-786,
843,200527,5715534,Closed,currency 1,-1075,0,-709.0,-773.0,,0,66307.5,0.0,0.0,0.0,Consumer credit,-772,8245.395
844,200527,5715535,Active,currency 1,-1666,0,158.0,,,0,450000.0,69408.0,0.0,0.0,Consumer credit,-6,8245.395
845,200527,5715536,Active,currency 1,-1208,0,619.0,,,0,2250000.0,,,0.0,Consumer credit,-711,8245.395
846,200527,5715537,Closed,currency 1,-824,0,-521.0,-581.0,0.0,0,89415.0,0.0,0.0,0.0,Consumer credit,-580,8245.395
847,393321,5715538,Active,currency 1,-264,0,833.0,,0.0,0,450000.0,,,0.0,Consumer credit,-19,12162.15
848,393321,5715539,Active,currency 1,-228,0,1598.0,,0.0,0,324000.0,,,0.0,Consumer credit,-14,
849,393321,5715540,Closed,currency 1,-146,0,935.0,-41.0,0.0,0,445262.94,0.0,0.0,0.0,Consumer credit,-35,12162.15
850,348319,5715542,Active,currency 1,-482,0,1344.0,,,0,1472598.0,1219900.5,0.0,0.0,Consumer credit,-15,
851,427773,5715543,Closed,currency 1,-748,0,-171.0,-200.0,,0,158657.31,0.0,,0.0,Consumer credit,-196,3337.11
852,427773,5715544,Active,currency 1,-824,0,266.0,,,0,540000.0,0.0,0.0,0.0,Credit card,-98,3337.11
853,427773,5715545,Active,currency 1,-287,0,809.0,,,0,474300.0,381006.0,0.0,0.0,Consumer credit,-10,3337.11
854,328955,5715546,Closed,currency 1,-637,0,-393.0,-427.0,2.79,0,2240778.69,0.0,0.0,0.0,Car loan,-427,
855,332942,5715547,Closed,currency 1,-1490,0,9470.0,-1476.0,0.0,0,0.0,,,0.0,Credit card,-1476,
856,332942,5715548,Closed,currency 1,-711,0,-530.0,-512.0,953.235,0,17955.0,0.0,0.0,0.0,Consumer credit,-511,
857,332942,5715549,Closed,currency 1,-632,0,-540.0,-540.0,0.0,0,79570.665,0.0,0.0,0.0,Consumer credit,-534,
858,332942,5715550,Closed,currency 1,-608,0,-243.0,-243.0,0.0,0,174002.805,0.0,0.0,0.0,Consumer credit,-240,
859,332942,5715552,Closed,currency 1,-393,0,-89.0,-89.0,0.0,0,58191.57,0.0,0.0,0.0,Consumer credit,-86,
860,332942,5715553,Closed,currency 1,-303,0,-29.0,-91.0,0.0,0,68809.5,0.0,0.0,0.0,Consumer credit,-89,
861,367696,5715554,Closed,currency 1,-1085,0,-749.0,-961.0,,0,54631.35,0.0,,0.0,Consumer credit,-719,
862,367696,5715555,Closed,currency 1,-641,0,455.0,-582.0,,0,117000.0,0.0,0.0,0.0,Consumer credit,-575,
863,367696,5715556,Closed,currency 1,-1057,0,-875.0,-873.0,,0,31468.5,0.0,,0.0,Consumer credit,-873,
864,101060,5715559,Closed,currency 1,-1087,0,-874.0,-902.0,,0,74242.8,0.0,,0.0,Consumer credit,-711,
865,101060,5715560,Active,currency 1,-709,0,783.0,,,0,395940.69,270998.82,,0.0,Consumer credit,-7,
866,101060,5715561,Active,currency 1,-886,0,479.0,,,0,270000.0,137875.5,0.0,0.0,Credit card,-26,
867,101060,5715564,Closed,currency 1,-2632,0,-2478.0,-2541.0,0.0,0,76392.0,0.0,0.0,0.0,Consumer credit,-2539,
868,357810,5715565,Active,currency 1,-931,0,419.0,,,0,90000.0,91228.5,0.0,0.0,Credit card,-7,
869,245970,5715566,Active,currency 1,-334,0,1019.0,,,0,247500.0,0.0,0.0,0.0,Credit card,-44,
870,245970,5715567,Closed,currency 1,-983,0,-617.0,-677.0,0.0,0,119249.64,0.0,0.0,0.0,Consumer credit,-677,
871,281040,5715569,Closed,currency 1,-2375,0,-2041.0,-2069.0,,0,63180.0,0.0,,0.0,Consumer credit,-729,
872,281040,5715570,Closed,currency 1,-824,0,-521.0,-549.0,,0,108045.0,0.0,,0.0,Consumer credit,-546,
873,281040,5715572,Closed,currency 1,-1237,0,-299.0,-299.0,,0,360000.0,0.0,0.0,0.0,Consumer credit,-279,
874,281040,5715573,Closed,currency 1,-1490,0,-1217.0,-1217.0,,0,62811.0,0.0,0.0,0.0,Consumer credit,-868,
875,281040,5715574,Closed,currency 1,-1886,0,-1702.0,-1699.0,,0,31590.0,0.0,0.0,0.0,Consumer credit,-1599,
876,281040,5715576,Active,currency 1,-298,0,156.0,,,0,175500.0,76252.5,0.0,0.0,Consumer credit,-24,
877,281040,5715577,Active,currency 1,-589,0,31062.0,,,0,378000.0,286240.5,0.0,0.0,Credit card,-5,
878,281040,5715578,Closed,currency 1,-1001,0,-942.0,-883.0,,0,44082.0,,,0.0,Consumer credit,-880,
879,281040,5715579,Closed,currency 1,-617,0,-284.0,-258.0,,0,155385.0,,,0.0,Consumer credit,-252,
880,281040,5715580,Closed,currency 1,-2621,0,-2437.0,-2437.0,0.0,0,14490.0,0.0,0.0,0.0,Consumer credit,-2434,
881,281040,5715581,Closed,currency 1,-937,0,-813.0,-876.0,0.0,0,27720.0,0.0,0.0,0.0,Consumer credit,-876,
882,124718,5715585,Closed,currency 1,-2610,0,-1636.0,-1627.0,,0,3375000.0,0.0,,0.0,Mortgage,-1624,
883,124718,5715586,Closed,currency 1,-1498,0,-402.0,-494.0,,0,1256431.5,0.0,,0.0,Car loan,-494,
884,124718,5715588,Active,currency 1,-172,0,3481.0,,0.0,0,5400000.0,,,0.0,Mortgage,-27,
885,298496,5715589,Closed,currency 1,-1031,0,-637.0,-816.0,,0,251734.5,0.0,,0.0,Consumer credit,-713,
886,298496,5715590,Closed,currency 1,-1002,0,-818.0,-818.0,,0,83209.5,0.0,0.0,0.0,Consumer credit,-787,
887,298496,5715591,Closed,currency 1,-1039,0,-855.0,-886.0,,0,900000.0,0.0,0.0,0.0,Consumer credit,-868,
888,298496,5715592,Active,currency 1,-1038,0,,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-29,
889,296586,5715593,Closed,currency 1,-1207,0,-1029.0,-1029.0,,0,30838.5,0.0,,0.0,Consumer credit,-393,0.0
890,296586,5715594,Closed,currency 1,-1470,0,-824.0,-824.0,,0,128605.5,0.0,0.0,0.0,Consumer credit,-779,0.0
891,296586,5715595,Closed,currency 1,-1567,0,-1382.0,-1348.0,,0,57910.5,0.0,0.0,0.0,Consumer credit,-825,0.0
892,296586,5715596,Closed,currency 1,-2045,0,-1740.0,-1713.0,,0,36063.0,0.0,0.0,0.0,Consumer credit,-843,0.0
893,296586,5715597,Active,currency 1,-452,0,966.0,,,0,112500.0,105241.5,0.0,0.0,Credit card,-30,
894,296586,5715598,Closed,currency 1,-1652,0,-1288.0,-1288.0,,0,67500.0,0.0,,0.0,Credit card,-1285,0.0
895,296586,5715599,Closed,currency 1,-1566,0,-1382.0,-1378.0,10634.355,0,57912.48,0.0,0.0,0.0,Consumer credit,-1348,
896,296586,5715600,Closed,currency 1,-359,0,-55.0,-55.0,0.0,0,77239.035,0.0,0.0,0.0,Consumer credit,-50,0.0
897,190334,5715601,Closed,currency 1,-1988,0,-1960.0,-1960.0,,0,13500.0,0.0,0.0,0.0,Credit card,-833,
898,190334,5715603,Active,currency 1,-1218,0,30956.0,,,0,216000.0,15457.5,0.0,0.0,Consumer credit,-495,
899,190334,5715604,Active,currency 1,-372,0,935.0,,,0,225000.0,200002.5,0.0,0.0,Credit card,-30,0.0
900,190334,5715605,Closed,currency 1,-1364,0,-1180.0,-1210.0,,0,19935.0,0.0,,0.0,Consumer credit,-1210,0.0
901,190334,5715606,Closed,currency 1,-2108,0,-1559.0,-1559.0,,0,67815.0,0.0,,0.0,Consumer credit,-1177,16200.0
902,190334,5715607,Closed,currency 1,-2320,0,-1953.0,-1953.0,0.0,0,64851.75,0.0,0.0,0.0,Consumer credit,-1155,16200.0
903,190334,5715608,Closed,currency 1,-1691,0,-1326.0,-1357.0,0.0,0,43357.5,0.0,0.0,0.0,Consumer credit,-1356,
904,190334,5715609,Active,currency 1,-1578,0,,,2132.82,0,162000.0,0.0,162000.0,0.0,Credit card,-36,0.0
905,190334,5715610,Active,currency 1,-518,0,1309.0,,0.0,0,1800000.0,,,0.0,Consumer credit,-28,0.0
906,157377,5715611,Closed,currency 1,-2349,0,-2164.0,-2152.0,,0,23845.5,0.0,0.0,0.0,Consumer credit,-848,
907,157377,5715612,Closed,currency 1,-1353,0,-1198.0,-1203.0,,0,42750.0,0.0,0.0,0.0,Consumer credit,-1202,
908,157377,5715613,Active,currency 1,-41,0,1206.0,,,0,900000.0,539847.0,0.0,0.0,Consumer credit,-8,
909,157377,5715614,Closed,currency 1,-2348,0,-2164.0,-2164.0,,0,23845.5,0.0,,0.0,Consumer credit,-1206,
910,157377,5715615,Active,currency 1,-1140,0,-957.0,,,0,19350.0,0.0,,0.0,Consumer credit,-428,
911,157377,5715616,Closed,currency 1,-806,0,-441.0,-413.0,,0,122872.5,,,0.0,Consumer credit,-406,
912,157377,5715617,Active,currency 1,-211,0,93.0,,,0,76207.5,,,0.0,Consumer credit,-7,
913,157377,5715618,Closed,currency 1,-2303,0,,-376.0,0.0,0,13500.0,0.0,0.0,0.0,Credit card,-286,
914,157377,5715619,Closed,currency 1,-2239,0,-1909.0,-1909.0,63.0,0,80415.0,,,0.0,Consumer credit,-1904,
915,157377,5715620,Closed,currency 1,-1709,0,-1526.0,-1526.0,5202.045,0,30465.0,0.0,0.0,0.0,Consumer credit,-1526,
916,157377,5715621,Closed,currency 1,-1559,0,-1254.0,-1254.0,0.0,0,167112.0,,,0.0,Consumer credit,-1252,
917,157377,5715622,Active,currency 1,-232,0,77.0,,0.0,0,249834.6,80763.435,0.0,0.0,Consumer credit,-6,
918,157377,5715623,Active,currency 1,-21,0,344.0,,0.0,0,15705.0,15705.0,0.0,0.0,Consumer credit,-19,
919,250967,5715624,Active,currency 1,-706,0,1073.0,,,0,0.0,0.0,0.0,0.0,Credit card,-5,
920,250967,5715625,Closed,currency 1,-658,0,-348.0,-442.0,,0,44910.0,0.0,,0.0,Consumer credit,-383,
921,250967,5715626,Active,currency 1,-193,0,538.0,,,0,509400.0,405516.465,,0.0,Consumer credit,-1,
922,250967,5715628,Closed,currency 1,-2395,0,-2030.0,-2029.0,0.0,0,31549.5,,,0.0,Consumer credit,-2027,
923,250967,5715629,Closed,currency 1,-1394,0,-663.0,-663.0,15813.0,0,372505.5,0.0,0.0,0.0,Consumer credit,-571,
924,104261,5715630,Active,currency 1,-587,0,872.0,,,0,450000.0,317925.0,0.0,0.0,Consumer credit,-6,14301.0
925,388017,5715632,Closed,currency 1,-1949,0,-123.0,-203.0,,0,900000.0,0.0,0.0,0.0,Consumer credit,-125,13396.5
926,388017,5715633,Closed,currency 1,-2461,0,-2373.0,-2371.0,,0,30357.0,,,0.0,Consumer credit,-2076,13396.5
927,388017,5715634,Active,currency 1,-2461,0,,,0.0,0,126000.0,0.0,0.0,0.0,Credit card,-9,0.0
928,388017,5715635,Closed,currency 1,-376,0,-284.0,-284.0,0.0,0,25137.0,0.0,0.0,0.0,Consumer credit,-284,13396.5
929,388017,5715636,Active,currency 1,-49,0,74.0,,0.0,0,50452.83,38290.5,0.0,0.0,Consumer credit,-8,13396.5
930,213544,5715637,Active,currency 1,-79,0,133.0,,,0,30606.84,20968.245,,0.0,Consumer credit,-12,
931,213544,5715638,Closed,currency 1,-1105,0,722.0,-147.0,,0,1575000.0,0.0,0.0,0.0,Consumer credit,-120,
932,213544,5715639,Closed,currency 1,-1231,0,-1047.0,-1049.0,,0,80374.5,0.0,0.0,0.0,Consumer credit,-1049,
933,213544,5715640,Closed,currency 1,-1761,0,-1215.0,-1257.0,,0,278019.0,0.0,0.0,0.0,Consumer credit,-703,
934,213544,5715641,Active,currency 1,-63,0,760.0,,,0,261000.0,253489.5,0.0,0.0,Consumer credit,-21,
935,213544,5715642,Closed,currency 1,-1593,0,-1226.0,-1226.0,5337.18,0,73669.5,0.0,0.0,0.0,Consumer credit,-1225,
936,380677,5715645,Active,currency 1,-2659,30,-2353.0,,,0,57024.0,0.0,,58.5,Consumer credit,-493,
937,380677,5715647,Closed,currency 1,-1136,0,-984.0,-1013.0,,0,111818.34,0.0,,0.0,Consumer credit,-743,
938,380677,5715648,Closed,currency 1,-1136,0,-1072.0,-1057.0,,0,95157.0,0.0,0.0,0.0,Consumer credit,-806,
939,380677,5715649,Active,currency 1,-539,0,922.0,,,0,490500.0,358384.5,0.0,0.0,Consumer credit,-12,
940,380677,5715650,Closed,currency 1,-1135,0,-953.0,-1071.0,0.0,0,95157.0,,,0.0,Consumer credit,-1071,
941,380677,5715651,Active,currency 1,-493,0,,,14637.645,0,321750.0,318006.0,3740.22,0.0,Credit card,-16,
942,380677,5715652,Active,currency 1,-156,0,28.0,,0.0,0,22860.0,8019.0,0.0,0.0,Consumer credit,-33,
943,181753,5715653,Closed,currency 1,-1844,0,-1569.0,-1781.0,,0,50418.0,0.0,0.0,0.0,Consumer credit,-1606,
944,181753,5715654,Closed,currency 1,-1702,0,-1488.0,-1488.0,,0,135000.0,0.0,,0.0,Consumer credit,-1484,
945,335098,5715656,Active,currency 1,-448,0,282.0,,,0,292500.0,136111.5,0.0,0.0,Consumer credit,-18,
946,335098,5715657,Active,currency 1,-1356,0,829.0,,,0,270000.0,230301.0,0.0,0.0,Credit card,-22,
947,335098,5715658,Closed,currency 1,-1555,0,-459.0,-459.0,,0,752508.0,,,0.0,Consumer credit,-449,
948,335098,5715659,Closed,currency 1,-2028,0,,-217.0,,0,1575000.0,0.0,,0.0,Consumer credit,-216,
949,206782,5715660,Closed,currency 1,-825,0,-644.0,-644.0,,0,28660.5,0.0,0.0,0.0,Consumer credit,-643,
950,206782,5715661,Closed,currency 1,-1973,0,-1607.0,-1607.0,,0,126400.5,,,0.0,Consumer credit,-1607,
951,206782,5715662,Closed,currency 1,-1707,0,-1222.0,-1222.0,,0,293593.5,,,0.0,Consumer credit,-1222,
952,306329,5715663,Closed,currency 1,-404,0,-102.0,-102.0,,0,191565.0,0.0,0.0,0.0,Consumer credit,-97,
953,306329,5715664,Closed,currency 1,-405,0,-102.0,-77.0,,0,191565.0,,,0.0,Consumer credit,-70,
954,127759,5715666,Closed,currency 1,-558,0,1268.0,-286.0,,0,3764646.0,0.0,,0.0,Consumer credit,-285,
955,127759,5715667,Active,currency 1,-524,0,1302.0,,,0,1125000.0,0.0,,0.0,Consumer credit,-1,
956,127759,5715668,Closed,currency 1,-981,0,-673.0,-673.0,0.0,0,187029.0,,,0.0,Consumer credit,-671,
957,240790,5715670,Closed,currency 1,-1873,0,-49.0,-21.0,,0,509850.0,0.0,0.0,0.0,Consumer credit,-16,0.0
958,240790,5715671,Closed,currency 1,-1438,0,-1348.0,-1348.0,,0,22365.0,0.0,0.0,0.0,Consumer credit,-1348,0.0
959,240790,5715672,Closed,currency 1,-2440,0,-2306.0,-679.0,,0,17505.0,0.0,0.0,0.0,Consumer credit,-597,0.0
960,240790,5715673,Closed,currency 1,-1477,0,-1295.0,-1274.0,,0,35100.0,0.0,0.0,0.0,Consumer credit,-1274,0.0
961,138133,5715674,Closed,currency 1,-2673,0,-2125.0,-2248.0,,0,180000.0,0.0,0.0,0.0,Consumer credit,-1423,
962,138133,5715675,Closed,currency 1,-2505,0,-2415.0,-2415.0,,0,23917.5,,,0.0,Consumer credit,-2411,
963,138133,5715676,Active,currency 1,-1092,0,-909.0,,,0,225000.0,,,0.0,Credit card,-972,
964,138133,5715677,Closed,currency 1,-2668,0,-841.0,-888.0,0.0,0,1462950.0,,,0.0,Car loan,-875,
965,138133,5715678,Active,currency 1,-845,0,981.0,,0.0,0,2606850.0,1441183.5,0.0,0.0,Car loan,-15,
966,138133,5715679,Active,currency 1,-755,0,,,0.0,0,243000.0,22815.0,220183.74,0.0,Credit card,-15,
967,138133,5715680,Active,currency 1,-539,0,,,0.0,0,182250.0,0.0,182250.0,0.0,Credit card,-23,
968,429972,5715681,Closed,currency 1,-630,0,12793.0,-78.0,,0,135000.0,0.0,,0.0,Credit card,-11,
969,429972,5715682,Active,currency 1,-504,0,31054.0,,,0,157500.0,153413.82,4086.18,0.0,Credit card,-7,
970,429972,5715683,Active,currency 1,-85,0,462.0,,,0,299160.0,272124.765,,0.0,Consumer credit,-7,
971,429972,5715684,Closed,currency 1,-188,0,-127.0,-127.0,,0,182286.0,0.0,,0.0,Consumer credit,-77,
972,429972,5715686,Active,currency 1,-42,0,27403.0,,,0,90000.0,74938.5,,0.0,Credit card,-5,
973,429972,5715687,Closed,currency 1,-740,0,-132.0,-253.0,0.0,0,152932.05,0.0,0.0,0.0,Consumer credit,-252,
974,429972,5715688,Active,currency 1,-460,0,,,0.0,0,157500.0,153409.5,4086.18,0.0,Credit card,-16,
975,429972,5715689,Active,currency 1,-274,0,822.0,,0.0,0,540000.0,350163.0,0.0,0.0,Consumer credit,-29,
976,325662,5715691,Active,currency 1,-582,0,3228.0,,,0,360000.0,368302.5,0.0,0.0,Credit card,-5,
977,325662,5715692,Active,currency 1,-20,0,286.0,,0.0,0,45567.0,45567.0,0.0,0.0,Consumer credit,-19,
978,453027,5715694,Closed,currency 1,-1495,0,-1322.0,-1322.0,,0,97119.0,0.0,0.0,0.0,Consumer credit,-779,5895.0
979,453027,5715696,Closed,currency 1,-1196,0,-830.0,-664.0,,0,30888.0,0.0,0.0,0.0,Consumer credit,-643,0.0
980,453027,5715697,Active,currency 1,-101,0,630.0,,,0,772200.0,699061.5,,0.0,Consumer credit,-6,5895.0
981,453027,5715698,Closed,currency 1,-1193,0,-581.0,-581.0,0.0,0,130030.2,0.0,0.0,0.0,Consumer credit,-575,41967.0
982,453027,5715699,Closed,currency 1,-1144,0,,-332.0,1440.0,0,130500.0,0.0,0.0,0.0,Credit card,-228,5895.0
983,136270,5715700,Active,currency 1,-107,0,1727.0,,0.0,0,450000.0,401160.015,48839.985,0.0,Credit card,-6,58519.215
984,286870,5715701,Closed,currency 1,-2157,0,-1421.0,-1421.0,,0,59931.0,,,0.0,Consumer credit,-1413,6210.0
985,286870,5715702,Closed,currency 1,-875,0,-510.0,-510.0,,0,115789.5,0.0,,0.0,Consumer credit,-505,6210.0
986,286870,5715703,Active,currency 1,-242,0,490.0,,,0,105628.5,84181.5,,0.0,Consumer credit,-22,6210.0
987,120474,5715704,Closed,currency 1,-1023,0,-873.0,-873.0,,0,92596.5,0.0,0.0,0.0,Consumer credit,-869,
988,120474,5715705,Active,currency 1,-342,0,1043.0,,,0,180000.0,166531.5,0.0,0.0,Credit card,-41,
989,120474,5715706,Closed,currency 1,-1226,0,-927.0,-869.0,,0,102730.5,,,0.0,Consumer credit,-866,
990,120474,5715707,Closed,currency 1,-1026,0,-873.0,-813.0,,0,92596.5,,,0.0,Consumer credit,-810,
991,120474,5715708,Active,currency 1,-897,0,,,,0,360000.0,,,0.0,Credit card,-10,
992,394070,5715709,Closed,currency 1,-2147,0,-1966.0,-1966.0,,0,25335.0,0.0,0.0,0.0,Consumer credit,-681,
993,394070,5715710,Closed,currency 1,-56,0,-32.0,-14.0,,0,326835.0,,,0.0,Consumer credit,-7,
994,394070,5715711,Closed,currency 1,-2148,0,-1966.0,-1966.0,0.0,0,25335.0,0.0,0.0,0.0,Consumer credit,-681,
995,394070,5715712,Closed,currency 1,-831,0,-708.0,-708.0,0.0,0,24963.84,0.0,0.0,0.0,Consumer credit,-681,
996,394070,5715713,Closed,currency 1,-801,0,-678.0,-676.0,0.0,0,41331.735,0.0,0.0,0.0,Consumer credit,-674,
997,285342,5715714,Closed,currency 1,-110,0,468.0,-36.0,,0,188700.525,0.0,,0.0,Consumer credit,-33,
998,285342,5715715,Active,currency 1,-414,0,10464.0,,0.0,0,324000.0,,,0.0,Credit card,-133,
999,337758,5715716,Closed,currency 1,-2744,0,-2386.0,-2372.0,,0,34114.5,,,0.0,Consumer credit,-2372,
1000,337758,5715717,Closed,currency 1,-2308,0,-1195.0,-1196.0,,0,135000.0,,,0.0,Consumer credit,-1196,
1001,337758,5715718,Closed,currency 1,-1310,0,-1008.0,-953.0,,0,90000.0,,,0.0,Consumer credit,-950,
1002,287088,5715719,Closed,currency 1,-2787,0,-2512.0,-2477.0,,0,157500.0,,,0.0,Consumer credit,-2477,
1003,287088,5715721,Closed,currency 1,-2638,0,-1907.0,-2190.0,,0,279000.0,,,0.0,Consumer credit,-2190,
1004,287088,5715722,Closed,currency 1,-2517,0,-1838.0,-1838.0,,0,1703475.0,,,0.0,Credit card,-1838,
1005,287088,5715723,Active,currency 1,-1551,0,-806.0,,0.0,0,270000.0,257727.285,0.0,0.0,Credit card,-1471,
1006,220033,5715725,Active,currency 1,-362,0,1362.0,,,0,4500.0,0.0,4500.0,0.0,Credit card,-25,
1007,220033,5715727,Closed,currency 1,-2295,0,-469.0,-1545.0,,0,257863.5,,,0.0,Consumer credit,-1545,
1008,220033,5715728,Closed,currency 1,-2295,0,-469.0,-1545.0,0.0,0,450000.0,,,0.0,Consumer credit,-1545,
1009,220033,5715729,Closed,currency 1,-1483,0,343.0,-1237.0,0.0,0,675000.0,,,0.0,Consumer credit,-1237,23790.015
1010,220033,5715730,Closed,currency 1,-1477,0,9481.0,-1425.0,0.0,0,0.0,,,0.0,Credit card,-1425,0.0
1011,220033,5715731,Active,currency 1,-1238,0,589.0,,36630.0,0,1427400.0,,,0.0,Consumer credit,-19,23790.015
1012,220033,5715732,Active,currency 1,-565,0,1261.0,,17977.5,0,671850.0,,,0.0,Consumer credit,-21,23790.015
1013,220033,5715733,Closed,currency 1,-250,0,-67.0,-67.0,0.0,0,198346.5,0.0,0.0,0.0,Consumer credit,-66,23790.015
1014,220033,5715734,Closed,currency 1,-69,0,-52.0,-52.0,0.0,0,18405.0,0.0,0.0,0.0,Microloan,-49,23790.015
1015,194559,5715735,Closed,currency 1,-2893,0,-2497.0,-2526.0,,0,20061.18,0.0,,0.0,Consumer credit,-746,
1016,194559,5715736,Active,currency 1,-894,0,-314.0,,,0,93375.0,11915.415,,0.0,Consumer credit,-400,
1017,194559,5715738,Active,currency 1,-785,0,281.0,,,0,90000.0,0.0,0.0,0.0,Credit card,-71,
1018,194559,5715739,Closed,currency 1,-862,0,964.0,-831.0,,0,247500.0,0.0,0.0,0.0,Consumer credit,-140,
1019,194559,5715740,Active,currency 1,-376,0,1450.0,,,0,342000.0,294007.5,0.0,0.0,Consumer credit,-8,
1020,194559,5715741,Closed,currency 1,-1432,0,-1251.0,-783.0,,0,30046.5,0.0,,0.0,Consumer credit,-782,
1021,194559,5715742,Closed,currency 1,-783,0,-418.0,-477.0,0.0,0,67950.0,0.0,0.0,0.0,Consumer credit,-470,
1022,291292,5715743,Closed,currency 1,-2411,0,-2047.0,-2056.0,,0,45000.0,0.0,0.0,0.0,Credit card,-2040,
1023,291292,5715744,Closed,currency 1,-1667,0,-223.0,-198.0,,0,238500.0,0.0,0.0,0.0,Credit card,-195,
1024,291292,5715745,Closed,currency 1,-1144,0,-777.0,-1113.0,,0,39060.0,0.0,0.0,0.0,Consumer credit,-1112,
1025,291292,5715746,Closed,currency 1,-2822,0,-995.0,-955.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-137,
1026,291292,5715747,Active,currency 1,-1223,0,,,,0,27000.0,0.0,,0.0,Credit card,-905,
1027,291292,5715748,Closed,currency 1,-1666,0,-223.0,-198.0,,0,238500.0,0.0,,0.0,Credit card,-198,
1028,291292,5715749,Closed,currency 1,-1269,0,-538.0,-538.0,0.0,0,195999.21,0.0,0.0,0.0,Consumer credit,-534,
1029,291292,5715750,Closed,currency 1,-941,0,-547.0,-545.0,9906.345,0,135000.0,0.0,0.0,0.0,Consumer credit,-545,
1030,291292,5715751,Closed,currency 1,-757,0,-575.0,-575.0,0.0,0,59067.54,0.0,0.0,0.0,Consumer credit,-569,
1031,291292,5715752,Closed,currency 1,-613,0,-246.0,-246.0,11632.5,0,135000.0,0.0,0.0,0.0,Consumer credit,-246,
1032,291292,5715753,Closed,currency 1,-526,0,-161.0,-161.0,0.0,0,222631.245,0.0,0.0,0.0,Consumer credit,-156,
1033,254062,5715754,Closed,currency 1,-831,0,-709.0,-738.0,,0,34657.695,0.0,,0.0,Consumer credit,-710,
1034,254062,5715755,Closed,currency 1,-2694,0,-1597.0,-1916.0,,0,184500.0,0.0,0.0,0.0,Consumer credit,-990,
1035,254062,5715756,Closed,currency 1,-2631,0,-1898.0,-1650.0,,0,99000.0,0.0,0.0,0.0,Consumer credit,-1511,
1036,254062,5715757,Closed,currency 1,-634,0,-449.0,-449.0,,0,62955.0,0.0,0.0,0.0,Consumer credit,-448,
1037,254062,5715758,Closed,currency 1,-2637,0,-1908.0,-1109.0,,0,99000.0,0.0,0.0,0.0,Consumer credit,-1107,
1038,254062,5715759,Closed,currency 1,-963,0,-690.0,-6.0,,0,90000.0,0.0,,0.0,Consumer credit,-5,
1039,254062,5715760,Active,currency 1,-1225,0,,,0.0,0,18000.0,0.0,0.0,0.0,Credit card,-9,
1040,237164,5715762,Closed,currency 1,-1033,0,-486.0,-545.0,,0,112500.0,0.0,0.0,0.0,Consumer credit,-531,
1041,237164,5715763,Closed,currency 1,-1098,0,-8.0,-518.0,,0,0.0,0.0,0.0,0.0,Credit card,-499,42750.0
1042,381254,5715764,Active,currency 1,-263,0,31069.0,,,0,18000.0,14375.745,3624.255,0.0,Credit card,-6,
1043,381254,5715765,Active,currency 1,-258,0,31069.0,,,0,18000.0,14746.5,,0.0,Credit card,-19,1800.0
1044,278708,5715766,Closed,currency 1,-614,0,116.0,-492.0,,0,139860.0,0.0,0.0,0.0,Consumer credit,-140,
